"location","sex","age","cause","metric","year","cause_outline","cause_id","parent_id","level","Parent_cause","DALYs (Disability-Adjusted Life Years)","Deaths","Incidence","Prevalence","YLDs (Years Lived with Disability)","YLLs (Years of Life Lost)"
"West Sussex","Female","All Ages","Kidney cancer","Number",2009,"B.1.20","471","410","3","Neoplasms",375.164305820116,22.5150393651275,48.6281296042,236.888784182,16.2372264533,358.927079366864
"West Sussex","Female","All Ages","Bladder cancer","Number",2009,"B.1.21","474","410","3","Neoplasms",362.927004008413,29.7259754842852,52.1544373432,243.016803394,24.1806220158,338.746381992578
"West Sussex","Female","All Ages","Brain and nervous system cancer","Number",2009,"B.1.22","477","410","3","Neoplasms",676.377201031377,25.9585407229995,72.6651120345,411.441041487,34.0024894421,642.374711589246
"West Sussex","Female","All Ages","Thyroid cancer","Number",2009,"B.1.23","480","410","3","Neoplasms",67.1512654469519,3.56749101627812,26.7678558891,226.205438754,13.6426830071,53.5085824398402
"West Sussex","Female","All Ages","Mesothelioma","Number",2009,"B.1.24","483","410","3","Neoplasms",127.535044144902,7.69493521328522,7.8042965741,11.4637981437,2.50043718684,125.034606958059
"West Sussex","Female","All Ages","Hodgkin lymphoma","Number",2009,"B.1.25","484","410","3","Neoplasms",47.6471109617733,1.66259060629585,12.5283373067,100.39756973,7.05013813121,40.5969728305609
"West Sussex","Female","All Ages","Non-Hodgkin lymphoma","Number",2009,"B.1.26","485","410","3","Neoplasms",660.75660644816,39.4999613158838,115.371723012,644.804203142,47.535638578,613.220967870162
"West Sussex","Female","All Ages","Multiple myeloma","Number",2009,"B.1.27","486","410","3","Neoplasms",364.960658185325,23.8589861556243,41.2736620779,150.471379983,28.2361438164,336.72451436888
"West Sussex","Female","All Ages","Leukemia","Number",2009,"B.1.28","487","410","3","Neoplasms",757.69586389128,45.1289446010775,90.5189872971,397.545227334,48.5180653674,709.177798523861
"West Sussex","Female","All Ages","Other malignant neoplasms","Number",2009,"B.1.29","489","410","3","Neoplasms",796.902567753654,32.6678422968156,102.76224723,2611.51940871,203.354104139,593.548463614785
"West Sussex","Female","All Ages","Other pharynx cancer","Number",2009,"B.1.3","450","410","3","Neoplasms",90.9804686008507,4.04794049062696,8.0615989116,20.0314002314,2.77481455812,88.2056540427316
"West Sussex","Female","All Ages","Other neoplasms","Number",2009,"B.1.30","490","410","3","Neoplasms",243.382164379013,18.0915133509569,977.527954172,1197.32575562,6.31883373411,237.063330644904
"West Sussex","Female","All Ages","Esophageal cancer","Number",2009,"B.1.4","411","410","3","Neoplasms",576.680410037772,41.0142883766361,40.3597231012,48.8035355311,9.95152114338,566.728888894389
"West Sussex","Female","All Ages","Stomach cancer","Number",2009,"B.1.5","414","410","3","Neoplasms",575.019979906322,43.7243139590778,65.9769893576,131.420065464,17.3711868392,557.648793067121
"West Sussex","Female","All Ages","Colon and rectum cancer","Number",2009,"B.1.6","441","410","3","Neoplasms",2233.64386276286,151.27646321852,371.422370766,2001.64519352,186.273670462,2047.37019230077
"West Sussex","Female","All Ages","Liver cancer","Number",2009,"B.1.7","417","410","3","Neoplasms",321.062073290062,20.8929134515563,24.160872348,1.82288003918,5.7498302976,315.31224299246
"West Sussex","Female","All Ages","Gallbladder and biliary tract cancer","Number",2009,"B.1.8","453","410","3","Neoplasms",212.114534140213,15.4629201594693,21.3595349535,21.2516961675,4.7961342322,207.31839990801
"West Sussex","Female","All Ages","Pancreatic cancer","Number",2009,"B.1.9","456","410","3","Neoplasms",1369.86719846944,91.2701770352422,90.3587165485,58.5472911029,16.512330997,1353.35486747242
"West Sussex","Female","All Ages","Blindness and vision impairment","Number",2009,"B.10.1","981","669","3","Sense organ diseases",1485.86513245364,NA,NA,32714.5079622,1485.86513245,NA
"West Sussex","Female","All Ages","Age-related and other hearing loss","Number",2009,"B.10.2","674","669","3","Sense organ diseases",2325.23650112462,NA,NA,84293.310428,2325.23650112,NA
"West Sussex","Female","All Ages","Other sense organ diseases","Number",2009,"B.10.3","679","669","3","Sense organ diseases",250.571716277368,NA,0,10500.1344253,250.571716277,NA
"West Sussex","Female","All Ages","Rheumatoid arthritis","Number",2009,"B.11.1","627","626","3","Musculoskeletal disorders",673.863152034413,9.15077317089668,205.320733776,4317.36807367,559.638968872,114.224183162194
"West Sussex","Female","All Ages","Osteoarthritis","Number",2009,"B.11.2","628","626","3","Musculoskeletal disorders",1354.58731235676,NA,1760.19878192,43247.9060624,1354.58731236,NA
"West Sussex","Female","All Ages","Low back pain","Number",2009,"B.11.3","630","626","3","Musculoskeletal disorders",8262.49769783967,NA,29900.0537103,74138.1145155,8262.49769784,NA
"West Sussex","Female","All Ages","Neck pain","Number",2009,"B.11.4","631","626","3","Musculoskeletal disorders",3248.82458239822,NA,5793.94984978,33336.8686534,3248.8245824,NA
"West Sussex","Female","All Ages","Gout","Number",2009,"B.11.5","632","626","3","Musculoskeletal disorders",76.6057841283548,NA,369.434870788,2538.87230049,76.6057841284,NA
"West Sussex","Female","All Ages","Other musculoskeletal disorders","Number",2009,"B.11.6","639","626","3","Musculoskeletal disorders",2363.78788715124,38.9614225128145,NA,23508.288982,1964.33529838,399.452588773541
"West Sussex","Female","All Ages","Congenital birth defects","Number",2009,"B.12.1","641","640","3","Other non-communicable diseases",1191.63162619248,8.29056570708412,147.669636523,7203.6190305,625.686363453,565.945262739406
"West Sussex","Female","All Ages","Urinary diseases and male infertility","Number",2009,"B.12.2","594","640","3","Other non-communicable diseases",646.35080856537,71.7465371145979,30334.4089618,621.525523154,38.7017803547,607.649028210661
"West Sussex","Female","All Ages","Gynecological diseases","Number",2009,"B.12.3","603","640","3","Other non-communicable diseases",1731.67737538886,0.51124489468748,20576.8162079,94863.1639496,1722.21020745,9.46716794221511
"West Sussex","Female","All Ages","Hemoglobinopathies and hemolytic anemias
","Number",2009,"B.12.4","613","640","3","Other non-communicable diseases",141.648805180163,4.97394424632303,1132.98846086,103642.502104,83.2014975001,58.447307680067
"West Sussex","Female","All Ages","Endocrine, metabolic, blood, and immune
disorders","Number",2009,"B.12.5","619","640","3","Other non-communicable diseases",479.74454932885,14.7664352879784,0,6767.72428796,172.251878584,307.492670745343
"West Sussex","Female","All Ages","Oral disorders","Number",2009,"B.12.6","680","640","3","Other non-communicable diseases",1615.67196183144,NA,144930.996334,198242.627575,1615.67196183,NA
"West Sussex","Female","All Ages","Sudden infant death syndrome","Number",2009,"B.12.7","686","640","3","Other non-communicable diseases",84.262345412758,0.963360309648066,NA,NA,NA,84.262345412758
"West Sussex","Female","All Ages","Rheumatic heart disease","Number",2009,"B.2.1","492","491","3","Cardiovascular diseases",158.756818912421,13.9961727635725,18.4400636772,32.1024217381,2.66798232622,156.088836586206
"West Sussex","Female","All Ages","Endocarditis","Number",2009,"B.2.10","503","491","3","Cardiovascular diseases",132.847562992887,11.7042731175865,75.9100892361,71.5349897365,5.72257510644,127.124987886447
"West Sussex","Female","All Ages","Other cardiovascular and circulatory
diseases","Number",2009,"B.2.11","507","491","3","Cardiovascular diseases",1526.63261570727,81.1255157453794,NA,10662.4249141,548.261504303,978.371111404747
"West Sussex","Female","All Ages","Ischemic heart disease","Number",2009,"B.2.2","493","491","3","Cardiovascular diseases",6188.37973161665,629.753541359051,1961.08952528,12945.583739,379.769423077,5808.61030854013
"West Sussex","Female","All Ages","Stroke","Number",2009,"B.2.3","494","491","3","Cardiovascular diseases",5317.52845685948,478.92734922321,800.464741352,6301.27450433,1067.5008956,4250.02756126296
"West Sussex","Female","All Ages","Hypertensive heart disease","Number",2009,"B.2.4","498","491","3","Cardiovascular diseases",353.198228803873,29.8776430256423,NA,665.356588046,53.941742199,299.256486604863
"West Sussex","Female","All Ages","Non-rheumatic valvular heart disease","Number",2009,"B.2.5","504","491","3","Cardiovascular diseases",519.292585465094,47.5936707662805,6349.58777041,6180.9513664,97.3653453111,421.927240154023
"West Sussex","Female","All Ages","Cardiomyopathy and myocarditis","Number",2009,"B.2.6","499","491","3","Cardiovascular diseases",933.183888078692,79.685846473336,267.813500811,1091.66971671,100.38569642,832.798191658727
"West Sussex","Female","All Ages","Atrial fibrillation and flutter","Number",2009,"B.2.7","500","491","3","Cardiovascular diseases",1211.32915025961,95.1833718989497,469.386498571,6254.68979965,480.508974266,730.820175993316
"West Sussex","Female","All Ages","Aortic aneurysm","Number",2009,"B.2.8","501","491","3","Cardiovascular diseases",646.550312965826,63.9012527652863,NA,NA,NA,646.550312965826
"West Sussex","Female","All Ages","Peripheral artery disease","Number",2009,"B.2.9","502","491","3","Cardiovascular diseases",188.554335441611,17.0493803617643,862.836738338,12240.204826,47.4030802256,141.151255215982
"West Sussex","Female","All Ages","Chronic obstructive pulmonary disease","Number",2009,"B.3.1","509","508","3","Chronic respiratory diseases",5131.24450809869,247.889056654296,1769.86428663,38342.8329863,2492.94206832,2638.30243977972
"West Sussex","Female","All Ages","Pneumoconiosis","Number",2009,"B.3.2","510","508","3","Chronic respiratory diseases",3.82172903743297,0.0387565631406858,1.4837097644,21.1569912744,3.3303351887,0.491393848736694
"West Sussex","Female","All Ages","Asthma","Number",2009,"B.3.3","515","508","3","Chronic respiratory diseases",1896.65532723369,11.9100527719575,2009.99837917,44998.321279,1730.2915389,166.363788338519
"West Sussex","Female","All Ages","Interstitial lung disease and pulmonary
sarcoidosis","Number",2009,"B.3.4","516","508","3","Chronic respiratory diseases",412.912892386476,28.3052651206723,50.7162448453,694.909555214,72.1807940818,340.732098304715
"West Sussex","Female","All Ages","Other chronic respiratory diseases","Number",2009,"B.3.5","520","508","3","Chronic respiratory diseases",124.824439126208,1.42330445506971,NA,NA,98.8098608273,26.0145782989038
"West Sussex","Female","All Ages","Cirrhosis and other chronic liver
diseases","Number",2009,"B.4.1","521","526","3","Digestive diseases",1037.75620652151,43.3424174927386,125.94471554,42257.7125928,78.8382034406,958.918003080923
"West Sussex","Female","All Ages","Other digestive diseases","Number",2009,"B.4.10","541","526","3","Digestive diseases",491.270341729797,46.0644754845458,NA,NA,52.768237086,438.502104643767
"West Sussex","Female","All Ages","Upper digestive system diseases","Number",2009,"B.4.2","992","526","3","Digestive diseases",1035.47953913597,31.4331474895706,25886.057658,57998.6860774,706.780224079,328.699315057288
"West Sussex","Female","All Ages","Appendicitis","Number",2009,"B.4.3","529","526","3","Digestive diseases",26.9122579498275,1.70712475608244,272.507525768,10.4286013724,3.38186597206,23.5303919777684
"West Sussex","Female","All Ages","Paralytic ileus and intestinal
obstruction","Number",2009,"B.4.4","530","526","3","Digestive diseases",254.656310949501,26.2148306593927,228.191876241,7.83205684348,2.47555171554,252.180759233962
"West Sussex","Female","All Ages","Inguinal, femoral, and abdominal hernia","Number",2009,"B.4.5","531","526","3","Digestive diseases",159.404347402117,9.19382964659611,2727.1861354,765.739444737,71.6897442921,87.7146031099705
"West Sussex","Female","All Ages","Inflammatory bowel disease","Number",2009,"B.4.6","532","526","3","Digestive diseases",546.646873998813,15.1333903096735,147.471137206,2571.28282163,376.874427904,169.772446094435
"West Sussex","Female","All Ages","Vascular intestinal disorders","Number",2009,"B.4.7","533","526","3","Digestive diseases",301.412925390559,27.5800633882368,72.6788335806,12.3634740357,3.62542922993,297.787496160627
"West Sussex","Female","All Ages","Gallbladder and biliary diseases","Number",2009,"B.4.8","534","526","3","Digestive diseases",158.779287786265,16.6901961383541,634.366077125,3918.98746507,2.83577865451,155.943509131752
"West Sussex","Female","All Ages","Pancreatitis","Number",2009,"B.4.9","535","526","3","Digestive diseases",165.090224288967,8.58211247594497,153.169159352,826.561801202,47.0882560595,118.001968229472
"West Sussex","Female","All Ages","Alzheimer's disease and other dementias","Number",2009,"B.5.1","543","542","3","Neurological disorders",5906.64747657628,633.905794654352,1353.87660658,8297.55106624,1270.31301151,4636.33446507092
"West Sussex","Female","All Ages","Parkinson's disease","Number",2009,"B.5.2","544","542","3","Neurological disorders",581.440269278588,44.2623887378798,100.385996951,949.697390325,133.865051938,447.575217340297
"West Sussex","Female","All Ages","Epilepsy","Number",2009,"B.5.3","545","542","3","Neurological disorders",572.937510888517,5.47846493749273,149.239276995,1843.80898426,415.895539258,157.041971630838
"West Sussex","Female","All Ages","Multiple sclerosis","Number",2009,"B.5.4","546","542","3","Neurological disorders",499.031250056904,11.2661359861492,17.9180313976,858.989161964,214.162423738,284.868826318532
"West Sussex","Female","All Ages","Motor neuron disease","Number",2009,"B.5.5","554","542","3","Neurological disorders",298.785686285278,15.6960671645164,15.8092940468,45.7172180416,9.72285165996,289.062834625322
"West Sussex","Female","All Ages","Headache disorders","Number",2009,"B.5.6","972","542","3","Neurological disorders",4836.72070373719,NA,62920.9583132,209963.584527,4836.72070374,NA
"West Sussex","Female","All Ages","Other neurological disorders","Number",2009,"B.5.7","557","542","3","Neurological disorders",282.016244680972,8.61129351392744,0,1.46482524502,91.2833023984,190.732942282563
"West Sussex","Female","All Ages","Schizophrenia","Number",2009,"B.6.1","559","558","3","Mental disorders",706.639673456032,NA,39.346303404,1137.36337289,706.639673456,NA
"West Sussex","Female","All Ages","Other mental disorders","Number",2009,"B.6.10","585","558","3","Mental disorders",568.381928190313,NA,0,7847.62230424,568.38192819,NA
"West Sussex","Female","All Ages","Depressive disorders","Number",2009,"B.6.2","567","558","3","Mental disorders",3528.79379121962,NA,20732.184239,22167.0192336,3528.79379122,NA
"West Sussex","Female","All Ages","Bipolar disorder","Number",2009,"B.6.3","570","558","3","Mental disorders",1001.03289569941,NA,316.676607963,5007.20058705,1001.0328957,NA
"West Sussex","Female","All Ages","Anxiety disorders","Number",2009,"B.6.4","571","558","3","Mental disorders",2123.88415678783,NA,2367.76967691,22673.0626876,2123.88415679,NA
"West Sussex","Female","All Ages","Eating disorders","Number",2009,"B.6.5","572","558","3","Mental disorders",527.965305731976,0.11248895528662,650.904523592,2499.59285331,521.929258922,6.03604680992478
