"Area","Sex","Year","Cause","Cause_outline","Cause_id","Level","Parent_cause","Parent_id","metric","DALYs (Disability-Adjusted Life Years)","Deaths","Incidence","Prevalence","YLDs (Years Lived with Disability)","YLLs (Years of Life Lost)"
"West Sussex","Female",2010,"Maternal and neonatal disorders","A.6","962","2","Communicable, maternal, neonatal, and nutritional diseases","295","Number",2050.35528968873,8.29359889092886,5341.67262358,6982.79633395,1340.54812709,709.807162598808
"West Sussex","Female",2010,"Maternal disorders","A.6.1","366","3","Maternal and neonatal disorders","962","Number",63.8767364544814,0.555927057660065,4829.23368684,566.875073282,33.3636212267,30.5131152277762
"West Sussex","Female",2010,"Neonatal disorders","A.6.2","380","3","Maternal and neonatal disorders","962","Number",1986.47855323425,7.7376718332688,512.438936738,6425.50160497,1307.18450586,679.29404737103
"West Sussex","Female",2010,"Nutritional deficiencies","A.7","386","2","Communicable, maternal, neonatal, and nutritional diseases","295","Number",832.660828782799,0.923229274282989,10808.1729122,51345.9541087,822.360304692,10.3005240912875
"West Sussex","Female",2010,"Protein-energy malnutrition","A.7.1","387","3","Nutritional deficiencies","386","Number",7.27219043213583,0.63938058683649,1808.70029292,1781.59011053,0.0166131746322,7.2555772575036
"West Sussex","Female",2010,"Iodine deficiency","A.7.2","388","3","Nutritional deficiencies","386","Number",65.2026040533172,0,85.3998761469,6200.97121648,65.2026040533,0
"West Sussex","Female",2010,"Vitamin A deficiency","A.7.3","389","3","Nutritional deficiencies","386","Number",18.3157220772048,0,8914.07274313,5525.2515585,18.3157220772,0
"West Sussex","Female",2010,"Dietary iron deficiency","A.7.4","390","3","Nutritional deficiencies","386","Number",738.824980840763,0,0,40870.6838734,738.824980841,0
"West Sussex","Female",2010,"Other nutritional deficiencies","A.7.5","391","3","Nutritional deficiencies","386","Number",3.04533137937798,0.283848687446497,0,0,0.000384545594101,3.04494683378388
"West Sussex","Female",2010,"Non-communicable diseases","B","409","1","All causes","294","Number",107023.474096443,4303.81865555419,680692.911182,394533.20388,57128.9167779,49894.5573185539
"West Sussex","Female",2010,"Neoplasms","B.1","410","2","Non-communicable diseases","409","Number",21473.3811466039,1233.54903635799,4237.42500744,19885.7960113,1690.34158159,19783.0395650099
"West Sussex","Female",2010,"Lip and oral cavity cancer","B.1.1","444","3","Neoplasms","410","Number",164.459109592905,9.47786015085347,31.3445708906,151.681190126,13.8046669097,150.654442683158
"West Sussex","Female",2010,"Larynx cancer","B.1.10","423","3","Neoplasms","410","Number",34.3099929560771,1.85465923628185,3.95242698595,23.0280566842,2.43147895908,31.8785139969949
"West Sussex","Female",2010,"Tracheal, bronchus, and lung cancer","B.1.11","426","3","Neoplasms","410","Number",3413.15006224618,204.757373624374,274.557777015,561.828010022,72.1972312106,3340.95283103558
"West Sussex","Female",2010,"Malignant skin melanoma","B.1.12","459","3","Neoplasms","410","Number",558.874191910126,24.8592062837965,221.847820181,1765.91633259,101.915393245,456.958798664939
"West Sussex","Female",2010,"Non-melanoma skin cancer","B.1.13","462","3","Neoplasms","410","Number",47.838715614127,4.47669541127822,1271.15975578,186.362384242,5.60453921561,42.2341763985172
"West Sussex","Female",2010,"Breast cancer","B.1.14","429","3","Neoplasms","410","Number",4726.73377186171,227.360814263779,908.188044499,7992.2068342,640.575190029,4086.15858183252
"West Sussex","Female",2010,"Cervical cancer","B.1.15","432","3","Neoplasms","410","Number",466.585347102853,21.6475714328125,50.2938911684,311.129995617,24.721647434,441.863699668834
"West Sussex","Female",2010,"Uterine cancer","B.1.16","435","3","Neoplasms","410","Number",446.423746321307,23.8831202328842,131.888392983,985.846691078,67.1879284701,379.235817851254
"West Sussex","Female",2010,"Ovarian cancer","B.1.17","465","3","Neoplasms","410","Number",1509.24282368994,80.7753025093778,113.936390126,472.715251482,63.3055786047,1445.93724508519
"West Sussex","Female",2010,"Prostate cancer","B.1.18","438","3","Neoplasms","410","Number",0,0,0,0,0,0
"West Sussex","Female",2010,"Testicular cancer","B.1.19","468","3","Neoplasms","410","Number",0,0,0,0,0,0
"West Sussex","Female",2010,"Nasopharynx cancer","B.1.2","447","3","Neoplasms","410","Number",20.5057199391269,0.886384766555332,1.51809463968,7.40418764779,0.687423229808,19.8182967093184
"West Sussex","Female",2010,"Kidney cancer","B.1.20","471","3","Neoplasms","410","Number",385.386816920174,23.3019811755339,50.5575185751,246.608970641,16.9467981239,368.440018796294
"West Sussex","Female",2010,"Bladder cancer","B.1.21","474","3","Neoplasms","410","Number",363.881114536269,29.8931312935739,52.5195506054,243.44550588,24.2982938809,339.582820655368
"West Sussex","Female",2010,"Brain and nervous system cancer","B.1.22","477","3","Neoplasms","410","Number",692.39319838495,26.4941519351156,75.3553887032,431.126665387,35.4107927778,656.982405607197
"West Sussex","Female",2010,"Thyroid cancer","B.1.23","480","3","Neoplasms","410","Number",68.8349622920113,3.64853631763365,27.726596632,234.481919338,14.1336888179,54.7012734740748
"West Sussex","Female",2010,"Mesothelioma","B.1.24","483","3","Neoplasms","410","Number",131.579058304176,7.92695827326892,7.94257236856,11.5754975663,2.53699735794,129.04206094624
"West Sussex","Female",2010,"Hodgkin lymphoma","B.1.25","484","3","Neoplasms","410","Number",49.1487446976423,1.70544368998784,13.0341046995,104.573488968,7.35150645933,41.7972382383152
"West Sussex","Female",2010,"Non-Hodgkin lymphoma","B.1.26","485","3","Neoplasms","410","Number",671.835791963218,40.5286782559445,118.847533289,664.470839084,49.0264963561,622.809295607077
"West Sussex","Female",2010,"Multiple myeloma","B.1.27","486","3","Neoplasms","410","Number",377.118692106662,24.7500306212921,43.0113152834,157.783591697,29.4843563592,347.634335747438
"West Sussex","Female",2010,"Leukemia","B.1.28","487","3","Neoplasms","410","Number",768.827183448987,46.2344585760234,92.462412935,401.967479824,49.4214514972,719.405731951822
"West Sussex","Female",2010,"Other malignant neoplasms","B.1.29","489","3","Neoplasms","410","Number",824.964822843265,33.5873158783766,106.220118736,2766.58985853,214.666601985,610.298220858218
"West Sussex","Female",2010,"Other pharynx cancer","B.1.3","450","3","Neoplasms","410","Number",93.5138108108562,4.13298280576418,8.3620250297,21.0881037484,2.89158645599,90.6222243548682
"West Sussex","Female",2010,"Other neoplasms","B.1.30","490","3","Neoplasms","410","Number",246.920774922207,18.4498645482806,983.731144496,1202.94634643,6.34348667722,240.57728824499
"West Sussex","Female",2010,"Esophageal cancer","B.1.4","411","3","Neoplasms","410","Number",575.652301608946,41.0040180732175,40.7254768451,49.6402849339,9.94822533428,565.704076274667
"West Sussex","Female",2010,"Stomach cancer","B.1.5","414","3","Neoplasms","410","Number",580.937165402898,44.1331826971457,67.2420248087,136.489382528,17.8331038927,563.104061510182
"West Sussex","Female",2010,"Colon and rectum cancer","B.1.6","441","3","Neoplasms","410","Number",2286.92196774809,155.471149430558,383.727122006,2025.92979359,189.517759835,2097.40420791315
"West Sussex","Female",2010,"Liver cancer","B.1.7","417","3","Neoplasms","410","Number",339.065273608422,22.086746604651,25.2939187514,3.69299250201,6.04517991457,333.020093693854
"West Sussex","Female",2010,"Gallbladder and biliary tract cancer","B.1.8","453","3","Neoplasms","410","Number",215.583106508792,15.725731294444,21.861738175,21.9981866996,4.88970307911,210.693403429685
"West Sussex","Female",2010,"Pancreatic cancer","B.1.9","456","3","Neoplasms","410","Number",1412.69287926194,94.4956869751841,93.8484257257,60.7823148404,17.1644754818,1395.52840378012
"West Sussex","Female",2010,"Sense organ diseases","B.10","669","2","Non-communicable diseases","409","Number",4093.20241524902,0,0,100338.015483,4093.20241525,0
"West Sussex","Female",2010,"Blindness and vision impairment","B.10.1","981","3","Sense organ diseases","669","Number",1493.188384535,0,0,32939.8336951,1493.18838454,0
"West Sussex","Female",2010,"Age-related and other hearing loss","B.10.2","674","3","Sense organ diseases","669","Number",2347.32511045887,0,0,84571.8506563,2347.32511046,0
"West Sussex","Female",2010,"Other sense organ diseases","B.10.3","679","3","Sense organ diseases","669","Number",252.688920255151,0,0,10587.0891556,252.688920255,0
"West Sussex","Female",2010,"Musculoskeletal disorders","B.11","626","2","Non-communicable diseases","409","Number",16056.918834876,48.9086578054584,38191.9192266,137879.294316,15537.0143198,519.904515120671
"West Sussex","Female",2010,"Rheumatoid arthritis","B.11.1","627","3","Musculoskeletal disorders","626","Number",685.016840464978,9.33257884694216,208.513404996,4390.64723444,569.365354574,115.651485890573
"West Sussex","Female",2010,"Osteoarthritis","B.11.2","628","3","Musculoskeletal disorders","626","Number",1368.67504012727,0,1779.92123133,43698.9436212,1368.67504013,0
"West Sussex","Female",2010,"Low back pain","B.11.3","630","3","Musculoskeletal disorders","626","Number",8298.28380842191,0,30027.4745503,74456.0901227,8298.28380842,0
"West Sussex","Female",2010,"Neck pain","B.11.4","631","3","Musculoskeletal disorders","626","Number",3241.00738281135,0,5800.93700351,33263.232606,3241.00738281,0
"West Sussex","Female",2010,"Gout","B.11.5","632","3","Musculoskeletal disorders","626","Number",78.1629951972302,0,375.07303645,2588.04993086,78.1629951972,0
"West Sussex","Female",2010,"Other musculoskeletal disorders","B.11.6","639","3","Musculoskeletal disorders","626","Number",2385.77276785322,39.5760789585163,0,23727.2974862,1981.51973862,404.253029230098
"West Sussex","Female",2010,"Other non-communicable diseases","B.12","640","2","Non-communicable diseases","409","Number",5887.30025576492,103.918885098304,198821.217615,293143.768303,4262.853862,1624.44639376578
"West Sussex","Female",2010,"Congenital birth defects","B.12.1","641","3","Other non-communicable diseases","640","Number",1173.38227521461,8.08944660490544,149.558692317,7255.00355798,629.699458205,543.682817009481
"West Sussex","Female",2010,"Urinary diseases and male infertility","B.12.2","594","3","Other non-communicable diseases","640","Number",661.308630243038,74.4478787171841,31504.0886897,646.179916653,39.7961415167,621.512488726385
"West Sussex","Female",2010,"Gynecological diseases","B.12.3","603","3","Other non-communicable diseases","640","Number",1736.78740269559,0.514316045440665,20549.6105993,95488.167276,1727.22127867,9.56612402534339
"West Sussex","Female",2010,"Hemoglobinopathies and hemolytic anemias
","B.12.4","613","3","Other non-communicable diseases","640","Number",141.287997377369,4.94150663367912,1143.7800651,104254.702191,83.4550898636,57.8329075137882
"West Sussex","Female",2010,"Endocrine, metabolic, blood, and immune
disorders","B.12.5","619","3","Other non-communicable diseases","640","Number",484.895665755856,14.9987417048543,0,6838.13892434,174.123866976,310.771798780101
"West Sussex","Female",2010,"Oral disorders","B.12.6","680","3","Other non-communicable diseases","640","Number",1608.55802676777,0,145474.179568,199163.587647,1608.55802677,0
"West Sussex","Female",2010,"Sudden infant death syndrome","B.12.7","686","3","Other non-communicable diseases","640","Number",81.0802577106857,0.926995392240258,0,0,0,81.0802577106857
"West Sussex","Female",2010,"Cardiovascular diseases","B.2","491","2","Non-communicable diseases","409","Number",16965.4676599857,1535.24795137839,10999.199394,47655.2353611,2805.76295902,14159.7047009633
"West Sussex","Female",2010,"Rheumatic heart disease","B.2.1","492","3","Cardiovascular diseases","491","Number",155.310459144853,13.8253656604044,18.3164867211,32.1126661862,2.66722965596,152.643229488892
"West Sussex","Female",2010,"Endocarditis","B.2.10","503","3","Cardiovascular diseases","491","Number",135.040065168006,12.0006343606609,76.9143465639,71.7556203246,5.78397468957,129.256090478437
"West Sussex","Female",2010,"Other cardiovascular and circulatory
diseases","B.2.11","507","3","Cardiovascular diseases","491","Number",1520.59784692148,81.5064499729538,0,10685.4096771,549.522057693,971.075789228126
"West Sussex","Female",2010,"Ischemic heart disease","B.2.2","493","3","Cardiovascular diseases","491","Number",6029.41780762851,616.006609262306,1969.97730627,13066.0881894,381.086380399,5648.33142722917
"West Sussex","Female",2010,"Stroke","B.2.3","494","3","Cardiovascular diseases","491","Number",5289.82435361818,479.535755692413,800.939029454,6350.90031563,1074.83528764,4214.98906598083
"West Sussex","Female",2010,"Hypertensive heart disease","B.2.4","498","3","Cardiovascular diseases","491","Number",358.30595455957,30.6465901420137,0,668.186019287,54.1417246419,304.164229917672
"West Sussex","Female",2010,"Non-rheumatic valvular heart disease","B.2.5","504","3","Cardiovascular diseases","491","Number",527.621863099975,48.8170525468983,6517.30157033,6346.68453327,100.60657854,427.015284560159
"West Sussex","Female",2010,"Cardiomyopathy and myocarditis","B.2.6","499","3","Cardiovascular diseases","491","Number",906.16180783061,76.1085421302793,270.224138361,1097.6685655,100.954129256,805.207678574137
"West Sussex","Female",2010,"Atrial fibrillation and flutter","B.2.7","500","3","Cardiovascular diseases","491","Number",1232.16353353665,97.5511841697767,478.539048503,6367.76488315,488.788196001,743.37533753554
"West Sussex","Female",2010,"Aortic aneurysm","B.2.8","501","3","Cardiovascular diseases","491","Number",618.705657142364,61.5944747652698,0,0,0,618.705657142365
"West Sussex","Female",2010,"Peripheral artery disease","B.2.9","502","3","Cardiovascular diseases","491","Number",192.318311335487,17.6552926754166,866.987467765,12264.5956292,47.3774005075,144.940910827977
"West Sussex","Female",2010,"Chronic respiratory diseases","B.3","508","2","Non-communicable diseases","409","Number",7678.80068517493,296.439724988354,3879.97923043,77038.0198164,4447.36795464,3231.43273053596
"West Sussex","Female",2010,"Chronic obstructive pulmonary disease","B.3.1","509","3","Chronic respiratory diseases","508","Number",5233.32965137272,252.983340569382,1814.07007936,39300.5454003,2551.09684008,2682.2328112967
"West Sussex","Female",2010,"Pneumoconiosis","B.3.2","510","3","Chronic respiratory diseases","508","Number",3.78871065341378,0.0352176386654436,1.49320844655,21.2454557621,3.34412791193,0.444582741480324
